customer_id,first_name,last_name,email,phone,signup_date,country,city,segment
260,Sam,Clark,sclark111@yahoo.com,+18-403-593-7134,2022-12-10,Netherlands,Amsterdam,B2C
261,Zara,Lopez,zlopez1965@yahoo.com,+86-544-603-3702,2023-08-16,France,Bordeaux,B2C
262,Leila,Smith,lsmith4820@yahoo.com,,2023-07-06,France,Lyon,B2C
263,Noah,Martinez,nmartinez7765@yahoo.com,+80-141-192-8781,2023-12-31,Italy,Turin,B2C
264,Omar,Martinez,omartinez8646@gmail.com,+16-472-174-2589,2022-11-27,France,Paris,Occasional
265,Zara,El Amrani,zel amrani9294@yahoo.com,+2-565-955-5582,2022-06-29,UK,Leeds,VIP
266,Leila,Thompson,lthompson2326@company.com,+78-170-159-8647,2022-08-25,France,Toulouse,B2C
267,Sofia,Haddad,shaddad5718@yahoo.com,+16-737-167-7325,2024-10-28,Germany,Cologne,Loyal
268,Lucas,Haddad,lhaddad5447@outlook.com,+13-759-120-4320,2025-08-10,Canada,Montreal,B2C
269,Youssef,Miller,ymiller9424@yahoo.com,+72-951-872-6909,2023-09-07,Germany,Hamburg,Loyal
270,Adam,Martinez,amartinez4774@company.com,+10-722-678-9884,2024-03-20,Spain,Seville,B2C
271,Youssef,Lopez,ylopez3397@outlook.com,+7-778-777-2262,2023-05-19,Italy,Florence,B2C
272,Alex,Moore,amoore3175@company.com,+79-956-326-6856,2023-01-26,Canada,Montreal,Loyal
273,Maria,Lopez,mlopez1417@outlook.com,+15-219-142-5880,2023-05-21,Germany,Munich,B2C
274,Amal,El Amrani,ael amrani5417@yahoo.com,+42-128-716-6528,2023-06-13,Italy,Naples,B2B
275,Liam,Davis,ldavis138@outlook.com,+25-391-454-7882,2025-02-01,France,Marseille,B2C
276,Zara,Taylor,ztaylor1449@gmail.com,+75-410-868-4791,2024-11-07,UK,Birmingham,VIP
277,Maria,Moore,mmoore223@company.com,+59-912-356-7926,2025-01-05,UAE,Dubai,B2C
278,Hassan,Martin,hmartin7370@gmail.com,+95-591-582-2320,2025-01-12,UAE,Sharjah,Occasional
279,Emma,Garcia,egarcia4525@gmail.com,+83-102-531-2361,2025-08-19,USA,New York,B2C
280,Alex,Brown,abrown7259@company.com,+78-553-141-1816,2024-03-26,UK,London,Occasional
281,Noah,Miller,nmiller9710@company.com,+26-752-872-2469,2023-11-29,Spain,Bilbao,B2C
282,Noah,Jackson,njackson3292@yahoo.com,+23-267-735-3712,2023-02-07,Netherlands,Rotterdam,B2C
283,Alex,Wilson,awilson6799@outlook.com,+18-435-336-5558,2023-08-10,UK,Leeds,B2C
284,Emma,Miller,emiller6530@outlook.com,+6-614-338-2924,2022-08-03,Germany,Hamburg,B2C
285,Olivia,Miller,omiller4946@yahoo.com,+13-709-771-4095,2022-11-17,USA,Chicago,Loyal
286,Olivia,Martin,omartin1511@yahoo.com,+68-992-539-4073,2024-03-01,UK,Leeds,B2C
287,Youssef,Moore,ymoore1779@outlook.com,,2024-06-12,Spain,Seville,Occasional
288,Sofia,Anderson,sanderson9446@gmail.com,+33-346-841-1295,2023-08-07,UK,London,B2C
289,Hassan,Martin,hmartin3851@company.com,+34-393-180-6437,2022-07-14,Morocco,Marrakesh,B2C
290,Hassan,Davis,hdavis3512@company.com,+79-578-939-3830,2022-07-24,Spain,Bilbao,VIP
291,Adam,Miller,amiller8954@gmail.com,+43-742-824-7878,2023-06-16,Netherlands,Utrecht,Occasional
292,Ava,Johnson,ajohnson4455@company.com,,2023-05-09,UAE,Sharjah,B2C
293,Omar,Lopez,olopez7991@company.com,+60-412-187-7766,2023-05-08,Canada,Calgary,B2C
294,Ethan,Smith,esmith4626@outlook.com,+84-482-143-8913,2023-01-20,Italy,Naples,Loyal
295,Hassan,Martin,hmartin3278@yahoo.com,+50-520-331-4369,2024-02-02,Germany,Cologne,B2C
296,Adam,Bennani,abennani5512@outlook.com,+95-330-701-9726,2022-06-24,Italy,Naples,Occasional
297,Adam,Wilson,awilson1421@company.com,+52-303-835-3729,2024-05-08,Netherlands,Amsterdam,B2C
298,Youssef,Martin,ymartin3532@yahoo.com,+26-152-402-6380,2023-01-15,UAE,Dubai,B2C
299,Zara,Taylor,ztaylor2586@gmail.com,+65-459-942-3350,2025-05-12,Spain,Barcelona,B2C
300,Hassan,Mahboub,hmahboub3334@yahoo.com,+47-240-740-1937,2024-10-19,France,Marseille,B2C
301,Ibrahim,Mahboub,imahboub4823@company.com,,2025-06-14,Netherlands,Rotterdam,B2C
302,Mia,Martin,mmartin3443@outlook.com,+67-506-762-4745,2023-06-15,Italy,Florence,Loyal
303,Youssef,Jackson,yjackson7052@yahoo.com,,2022-09-02,UK,Birmingham,B2B
304,Maria,Mahboub,mmahboub4457@gmail.com,+88-772-461-8885,2024-01-15,Spain,Seville,B2C
305,Maria,Martin,mmartin5371@outlook.com,,2023-06-02,Morocco,Fes,B2C
306,Lucas,Anderson,landerson1881@gmail.com,+31-663-396-4492,2023-04-01,Italy,Milan,B2C
307,Emma,Thompson,ethompson3788@outlook.com,+58-369-569-2106,2025-05-30,Canada,Toronto,VIP
308,Liam,Johnson,ljohnson9902@yahoo.com,+79-512-116-1834,2023-11-24,Canada,Montreal,B2C
309,Mia,Miller,mmiller5076@gmail.com,+71-637-665-9338,2024-06-11,Canada,Toronto,VIP
310,Mia,Moore,mmoore449@gmail.com,+70-294-240-8742,2024-11-22,Spain,Bilbao,B2C
311,Sofia,Smith,ssmith3390@yahoo.com,+69-721-184-5452,2025-05-04,France,Toulouse,VIP
312,Sam,Garcia,sgarcia1941@company.com,+58-648-292-3768,2024-06-04,UK,Manchester,B2C
313,Hassan,Johnson,hjohnson432@company.com,+1-988-953-3817,2024-11-29,Canada,Calgary,B2C
314,Amal,Haddad,ahaddad924@outlook.com,+55-487-363-6382,2024-07-06,Netherlands,Utrecht,Occasional
315,Ethan,Moore,emoore3847@gmail.com,+18-232-358-3472,2023-01-08,USA,Austin,VIP
316,Zara,Haddad,zhaddad8425@gmail.com,,2022-07-16,Italy,Florence,B2C
317,Noah,Anderson,nanderson9859@outlook.com,+21-219-615-4784,2024-01-27,UK,Manchester,B2C
318,Youssef,Bennani,ybennani3070@gmail.com,+10-720-289-8813,2025-02-27,Morocco,Fes,B2C
319,Liam,Lopez,llopez1703@yahoo.com,+7-952-358-1071,2024-10-21,USA,San Francisco,B2C
320,Ibrahim,Jackson,ijackson754@gmail.com,,2025-05-05,Canada,Ottawa,Loyal
321,Sam,Miller,smiller5482@company.com,+42-896-539-1252,2024-01-30,UK,Birmingham,Occasional
322,Noah,Garcia,ngarcia9449@gmail.com,+10-896-200-6986,2025-06-10,Spain,Bilbao,B2C
323,Omar,Moore,omoore3666@outlook.com,+52-484-393-7265,2023-06-12,Germany,Berlin,B2C
324,Ethan,Bennani,ebennani8061@company.com,+57-220-506-7244,2025-08-06,USA,New York,B2C
325,Zara,El Amrani,zel amrani87@gmail.com,+5-259-987-3425,2022-08-07,France,Marseille,B2B
326,Maria,Johnson,mjohnson3432@company.com,+55-109-375-6356,2023-02-04,Netherlands,Utrecht,B2C
327,Ibrahim,Bennani,ibennani1240@outlook.com,+55-299-812-7225,2024-11-25,France,Marseille,Loyal
328,Liam,Moore,lmoore5267@yahoo.com,+86-396-580-9386,2024-03-16,UK,Manchester,Occasional
329,Omar,Haddad,ohaddad5374@company.com,+48-450-312-9789,2024-03-02,Germany,Berlin,B2C
330,Ethan,Martin,emartin983@gmail.com,+83-187-237-9101,2025-06-22,Canada,Toronto,B2C
331,Leila,Johnson,ljohnson6316@outlook.com,+75-901-745-8912,2024-05-11,Italy,Florence,B2C
332,Olivia,Lopez,olopez592@yahoo.com,+41-492-703-7804,2023-09-09,France,Toulouse,B2C
333,Ibrahim,Smith,ismith5394@outlook.com,+48-152-144-5337,2023-10-08,UK,Leeds,B2C
334,Adam,Wilson,awilson6214@yahoo.com,+28-810-817-6622,2025-07-13,Morocco,Tangier,B2C
335,Lucas,Davis,ldavis2732@company.com,+52-598-710-3978,2022-09-30,France,Paris,B2C
336,Youssef,Martinez,ymartinez8993@company.com,+95-631-366-4046,2024-10-25,USA,Miami,Loyal
337,Noah,Smith,nsmith5197@outlook.com,,2023-08-26,Canada,Vancouver,B2C
338,Liam,Garcia,lgarcia9186@company.com,+97-311-949-1951,2023-03-10,France,Lyon,Loyal
339,Emma,Jackson,ejackson7724@company.com,+79-930-647-9110,2025-07-28,Morocco,Fes,B2C
340,Youssef,Johnson,yjohnson9316@company.com,+98-596-677-2905,2024-11-18,UAE,Sharjah,B2C
341,Zara,Garcia,zgarcia6829@company.com,+94-743-349-8605,2022-08-17,USA,Chicago,Occasional
342,Omar,Martin,omartin7805@yahoo.com,+67-477-884-2074,2023-04-12,USA,Chicago,B2C
343,Sam,Mahboub,smahboub1459@gmail.com,+23-994-293-4162,2022-12-25,Netherlands,Rotterdam,B2C
344,Zara,Bennani,zbennani2918@company.com,+95-921-144-9121,2025-07-14,Canada,Calgary,B2C
345,Zara,Taylor,ztaylor6391@yahoo.com,,2024-09-12,Italy,Turin,Occasional
346,Olivia,Wilson,owilson1433@outlook.com,,2025-01-28,France,Bordeaux,B2C
347,Lucas,Smith,lsmith3397@company.com,+25-897-437-1419,2025-08-10,Germany,Hamburg,B2C
348,Sofia,Mahboub,smahboub5501@yahoo.com,+11-678-781-9549,2023-07-07,UAE,Dubai,B2B
349,Hassan,Thompson,hthompson2624@outlook.com,,2023-12-17,USA,San Francisco,B2C
350,Sofia,Lopez,slopez2481@yahoo.com,+32-456-528-1371,2024-10-24,France,Bordeaux,B2B
351,Sam,Johnson,sjohnson159@yahoo.com,+55-527-843-4330,2024-03-23,UAE,Abu Dhabi,B2C
352,Hassan,Lopez,hlopez9289@gmail.com,+38-123-358-8524,2023-08-10,Netherlands,The Hague,B2C
353,Sam,Bennani,sbennani4452@company.com,+33-279-505-1784,2023-10-06,USA,Chicago,VIP
354,Sofia,Jackson,sjackson8629@gmail.com,+72-921-545-1798,2023-08-28,Canada,Calgary,Occasional
355,Noah,Wilson,nwilson4112@company.com,+66-734-777-5414,2022-07-22,UAE,Abu Dhabi,B2C
356,Ava,Clark,aclark7865@yahoo.com,+30-897-928-8372,2024-03-03,Netherlands,Rotterdam,VIP
357,Ava,Johnson,ajohnson4942@outlook.com,+20-601-839-9224,2025-05-21,UK,London,Loyal
358,Olivia,Thompson,othompson5842@company.com,+15-479-741-6042,2023-07-30,Morocco,Rabat,B2C
359,Emma,Lopez,elopez825@yahoo.com,+49-588-666-7289,2024-02-23,UK,Liverpool,B2C
360,Amal,Haddad,ahaddad2494@company.com,+70-744-842-7839,2024-04-27,Italy,Milan,Loyal
361,Hassan,Anderson,handerson3393@yahoo.com,+1-697-252-8616,2022-09-02,Netherlands,The Hague,B2C
362,Ibrahim,Martinez,imartinez7445@gmail.com,+45-287-454-4681,2024-04-16,Netherlands,Rotterdam,B2C
363,Adam,Martinez,amartinez6896@outlook.com,+56-321-264-5424,2024-04-13,Morocco,Fes,Loyal
364,Zara,Clark,zclark5748@outlook.com,+46-609-502-3566,2023-10-01,USA,Miami,B2C
365,Emma,Wilson,ewilson1216@outlook.com,+69-770-159-4072,2024-07-31,UK,Birmingham,Loyal
366,Zara,Anderson,zanderson5826@yahoo.com,+28-423-314-7680,2024-08-20,France,Paris,B2C
367,Ava,Taylor,ataylor3886@outlook.com,+24-987-545-8872,2023-01-13,France,Toulouse,Loyal
368,Youssef,Taylor,ytaylor3933@company.com,+86-705-578-1222,2023-09-18,USA,Seattle,Loyal
369,Mia,Miller,mmiller5077@company.com,+35-253-602-6784,2025-01-21,USA,Austin,B2C
370,Ibrahim,Mahboub,imahboub1395@gmail.com,+85-399-552-5733,2025-09-04,UK,Liverpool,B2C
371,Noah,Wilson,nwilson9225@company.com,+66-468-485-2511,2023-04-13,Spain,Valencia,VIP
372,Leila,Mahboub,lmahboub3934@yahoo.com,,2024-10-02,France,Paris,B2C
373,Hassan,Smith,hsmith2720@yahoo.com,+46-151-576-3311,2024-10-01,Morocco,Marrakesh,B2C
374,Ibrahim,Johnson,ijohnson5335@gmail.com,+85-424-525-8044,2023-01-11,Morocco,Fes,B2C
375,Amal,Davis,adavis330@company.com,+23-578-852-1975,2022-09-18,Germany,Frankfurt,Loyal
376,Noah,Davis,ndavis5086@yahoo.com,+56-572-492-6874,2024-11-23,UAE,Sharjah,B2C
377,Olivia,Wilson,owilson725@yahoo.com,+93-179-707-1499,2025-02-08,Morocco,Casablanca,B2C
378,Ibrahim,Anderson,ianderson8873@gmail.com,+5-641-418-6903,2024-07-24,Canada,Vancouver,B2C
379,Maria,Anderson,manderson4758@gmail.com,+10-673-298-4162,2023-06-23,Spain,Madrid,B2B
380,Amal,Martinez,amartinez5391@yahoo.com,+92-584-851-7385,2022-09-12,Italy,Turin,B2B
381,Amal,Thompson,athompson818@yahoo.com,+84-417-580-7114,2024-11-25,Netherlands,The Hague,Occasional
382,Adam,Smith,asmith613@outlook.com,+59-349-320-6758,2023-07-10,Germany,Cologne,B2B
383,Adam,Garcia,agarcia219@gmail.com,+21-723-476-1359,2023-11-24,UAE,Dubai,B2C
384,Alex,Taylor,ataylor5967@outlook.com,+43-776-358-7073,2024-08-29,UK,Leeds,B2C
385,Ethan,Thompson,ethompson9287@yahoo.com,+25-297-846-8311,2024-02-25,UAE,Sharjah,B2C
386,Leila,Jackson,ljackson4628@gmail.com,+81-417-678-9578,2024-07-25,Germany,Hamburg,B2C
387,Lucas,Bennani,lbennani1902@company.com,+54-493-782-3207,2024-12-02,Italy,Rome,B2C
388,Amal,Jackson,ajackson642@gmail.com,+76-660-441-3494,2023-11-09,UK,Birmingham,Loyal
389,Noah,Mahboub,nmahboub2737@company.com,+94-488-279-7729,2022-06-22,Spain,Seville,B2C
390,Ava,Lopez,alopez3177@yahoo.com,+11-850-211-8583,2023-10-15,Spain,Barcelona,B2C
391,Hassan,Martin,hmartin7500@yahoo.com,+2-118-489-3245,2025-06-14,UK,London,B2C
392,Maria,Brown,mbrown4013@outlook.com,,2024-03-04,UK,London,B2C
393,Youssef,Johnson,yjohnson3089@outlook.com,+33-299-468-1218,2024-01-21,Morocco,Marrakesh,B2C
394,Olivia,Miller,omiller1466@company.com,+97-680-648-5896,2025-08-30,France,Paris,B2C
395,Liam,Thompson,lthompson8684@yahoo.com,+13-445-493-9380,2023-06-15,Germany,Munich,Occasional
396,Maria,Haddad,mhaddad6487@outlook.com,,2025-08-07,Morocco,Tangier,Occasional
397,Liam,Wilson,lwilson8722@gmail.com,+15-705-206-5105,2023-07-12,Italy,Turin,B2C
398,Youssef,Anderson,yanderson345@outlook.com,+70-598-106-8861,2022-12-23,Netherlands,The Hague,B2B
399,Sofia,Johnson,sjohnson2553@yahoo.com,+47-428-407-7274,2024-02-16,France,Marseille,B2C
400,Mia,Martin,mmartin8818@company.com,+66-763-389-7405,2022-09-25,Spain,Seville,B2C
401,Omar,Smith,osmith8332@gmail.com,+98-251-696-3552,2023-10-24,France,Toulouse,B2C
402,Lucas,Davis,ldavis6495@company.com,+10-798-268-2331,2023-12-23,USA,Seattle,B2C
403,Olivia,Garcia,ogarcia1570@yahoo.com,+2-712-921-2318,2025-01-17,Morocco,Tangier,Occasional
404,Olivia,Brown,obrown1131@outlook.com,+34-388-853-3550,2022-12-20,Canada,Montreal,B2C
405,Mia,Anderson,manderson6507@outlook.com,+13-940-554-4603,2025-02-12,Germany,Berlin,B2B
406,Omar,Miller,omiller6119@company.com,+82-350-768-1895,2024-10-15,UK,Leeds,B2C
407,Sofia,Miller,smiller607@company.com,+54-285-648-6439,2025-01-09,UK,Birmingham,Loyal
408,Maria,Mahboub,mmahboub8669@yahoo.com,+81-688-219-2890,2025-03-25,UAE,Abu Dhabi,B2C
409,Ibrahim,Clark,iclark5940@outlook.com,+24-162-175-4569,2024-12-21,Netherlands,Eindhoven,B2C
410,Lucas,Brown,lbrown7581@company.com,+32-899-539-7857,2023-11-30,Morocco,Casablanca,B2C
411,Omar,Jackson,ojackson9480@gmail.com,+9-491-310-4585,2023-09-25,Canada,Calgary,B2B
412,Mia,Haddad,mhaddad1750@outlook.com,+39-339-863-8736,2022-06-20,France,Marseille,B2C
413,Sofia,Haddad,shaddad645@outlook.com,+25-234-985-2159,2024-10-14,Canada,Vancouver,B2C
414,Sofia,Mahboub,smahboub6355@company.com,+38-705-787-5004,2023-11-28,France,Marseille,B2B
415,Amal,Thompson,athompson3146@yahoo.com,+78-323-285-8978,2024-01-15,France,Marseille,B2C
416,Sam,Smith,ssmith6145@company.com,+49-277-236-8593,2023-02-26,Canada,Calgary,B2C
417,Amal,Wilson,awilson1388@gmail.com,+32-436-163-5013,2025-06-04,Netherlands,Utrecht,B2C
418,Noah,Brown,nbrown4484@outlook.com,+2-162-833-5852,2024-10-21,Canada,Toronto,Loyal
419,Alex,Martin,amartin72@yahoo.com,+76-340-314-2997,2023-03-09,Italy,Milan,B2B
420,Maria,Mahboub,mmahboub7609@yahoo.com,+31-517-507-7709,2024-03-25,Canada,Ottawa,Occasional
421,Liam,Jackson,ljackson1780@company.com,+13-518-910-1427,2023-04-25,France,Toulouse,B2C
422,Sam,Clark,sclark1700@company.com,+94-148-962-7354,2024-12-04,UK,London,B2C
423,Sam,Lopez,slopez7104@yahoo.com,+3-942-352-3715,2024-09-01,Spain,Barcelona,B2B
424,Hassan,Wilson,hwilson4513@outlook.com,+62-785-705-8299,2023-05-02,Italy,Rome,B2C
425,Omar,Garcia,ogarcia8024@outlook.com,+7-271-714-2736,2023-05-08,UAE,Dubai,B2C
426,Lucas,Clark,lclark9438@gmail.com,+42-585-188-7228,2022-08-05,Italy,Turin,B2B
427,Lucas,Davis,ldavis5625@gmail.com,+4-438-114-3729,2024-05-22,Spain,Bilbao,Occasional
428,Youssef,Johnson,yjohnson8269@outlook.com,+63-160-739-2331,2025-03-30,USA,San Francisco,B2C
429,Emma,Smith,esmith3008@outlook.com,+39-267-534-3985,2022-08-08,France,Marseille,B2C
430,Sam,Davis,sdavis3121@company.com,+97-948-228-1492,2024-10-11,UAE,Abu Dhabi,B2C
431,Sam,Lopez,slopez667@gmail.com,,2025-01-23,UK,London,Occasional
432,Sofia,Lopez,slopez7107@yahoo.com,+97-406-136-2151,2025-04-10,Italy,Rome,B2C
433,Omar,Smith,osmith6249@company.com,+80-541-842-2563,2022-07-16,USA,Chicago,B2C
434,Sam,Martin,smartin8640@gmail.com,+15-361-275-6468,2022-07-16,Canada,Toronto,B2C
435,Ava,Lopez,alopez7598@outlook.com,+57-184-608-2388,2024-04-20,UK,Leeds,VIP
436,Olivia,Mahboub,omahboub9165@yahoo.com,+64-862-474-1770,2022-06-19,UAE,Sharjah,B2C
437,Amal,Brown,abrown6268@outlook.com,+96-810-976-6311,2024-08-23,UAE,Dubai,B2B
438,Maria,Anderson,manderson130@company.com,+28-851-346-5852,2025-02-03,Morocco,Tangier,VIP
439,Hassan,Lopez,hlopez7882@company.com,+46-275-365-6832,2024-01-10,France,Paris,B2C
440,Amal,Brown,abrown3664@gmail.com,+2-219-503-9586,2023-03-29,France,Marseille,B2C
441,Hassan,Miller,hmiller8981@company.com,+56-807-369-2188,2022-10-29,Morocco,Tangier,B2C
442,Hassan,Mahboub,hmahboub6123@company.com,+12-973-560-5976,2023-10-19,UK,Liverpool,B2C
443,Hassan,Lopez,hlopez8039@gmail.com,+10-346-608-2754,2022-08-05,USA,San Francisco,B2C
444,Youssef,Lopez,ylopez145@outlook.com,+7-305-548-2698,2025-08-20,UK,London,Occasional
445,Adam,Mahboub,amahboub9595@outlook.com,+59-720-738-6118,2024-09-28,France,Toulouse,Loyal
446,Youssef,Haddad,yhaddad1421@outlook.com,+63-697-526-1302,2022-07-25,Germany,Hamburg,B2C
447,Hassan,Garcia,hgarcia6387@gmail.com,+62-134-181-2193,2023-11-11,France,Toulouse,B2C
448,Sofia,Miller,smiller5455@outlook.com,+1-968-432-7805,2025-07-25,Canada,Montreal,B2C
449,Ava,Brown,abrown9424@outlook.com,+32-882-998-1764,2024-10-15,USA,New York,B2C
450,Olivia,Johnson,ojohnson4712@yahoo.com,,2022-10-30,UK,London,Occasional
451,Olivia,Taylor,otaylor6166@outlook.com,,2023-05-27,Spain,Seville,B2B
452,Ethan,Brown,ebrown7915@outlook.com,,2025-08-13,USA,New York,B2B
453,Noah,Brown,nbrown6042@gmail.com,+83-183-863-8985,2024-02-06,Netherlands,Utrecht,B2C
454,Sam,Martin,smartin6931@gmail.com,+45-429-268-4161,2023-07-16,Germany,Munich,Loyal
455,Lucas,Moore,lmoore5207@gmail.com,+34-436-241-2726,2022-10-15,UK,Liverpool,B2C
456,Ava,Lopez,alopez1372@yahoo.com,+33-453-900-1295,2024-02-29,Netherlands,Eindhoven,B2C
457,Maria,Smith,msmith4954@outlook.com,+35-940-532-6077,2024-08-28,Morocco,Rabat,B2B
458,Ethan,Mahboub,emahboub2750@yahoo.com,+13-382-719-3972,2024-05-11,France,Lyon,B2C
459,Omar,Bennani,obennani4410@gmail.com,,2025-05-10,France,Lyon,Loyal
460,Alex,Garcia,agarcia7257@outlook.com,,2024-08-05,Morocco,Marrakesh,B2C
461,Olivia,Anderson,oanderson2867@gmail.com,+85-697-600-5656,2023-02-10,UAE,Dubai,B2B
462,Ibrahim,Taylor,itaylor5225@outlook.com,+87-224-456-7287,2023-03-27,UAE,Sharjah,B2C
463,Ibrahim,Martinez,imartinez9268@company.com,+8-168-722-5303,2024-07-23,Canada,Ottawa,B2C
464,Lucas,Moore,lmoore4978@company.com,+81-830-470-5642,2023-08-27,Germany,Hamburg,B2C
465,Hassan,Miller,hmiller6588@company.com,+14-584-148-5257,2023-06-05,France,Bordeaux,B2C
466,Noah,Clark,nclark7156@gmail.com,+28-873-548-4080,2023-05-05,USA,Miami,B2C
467,Omar,Mahboub,omahboub5286@yahoo.com,+9-722-930-4851,2025-02-15,France,Lyon,B2C
468,Youssef,Wilson,ywilson4480@gmail.com,,2022-12-11,UAE,Sharjah,B2C
469,Mia,El Amrani,mel amrani71@yahoo.com,+59-784-268-1423,2022-08-02,Morocco,Marrakesh,B2C
470,Maria,Jackson,mjackson207@yahoo.com,+26-394-943-8393,2022-07-29,France,Lyon,B2C
471,Omar,Clark,oclark351@gmail.com,+98-365-942-2790,2025-05-21,USA,New York,B2C
472,Sam,Davis,sdavis4713@company.com,,2023-09-17,UK,Birmingham,VIP
473,Hassan,Johnson,hjohnson6196@outlook.com,+30-813-969-8341,2023-11-18,Canada,Toronto,B2C
474,Adam,Wilson,awilson3750@yahoo.com,+80-843-485-9180,2023-01-06,Germany,Hamburg,B2C
475,Olivia,Anderson,oanderson7051@gmail.com,+83-592-729-2791,2024-11-21,Germany,Munich,B2B
476,Emma,Miller,emiller6174@outlook.com,+98-102-960-8702,2024-03-04,Canada,Vancouver,B2C
477,Sofia,Wilson,swilson7170@yahoo.com,+75-474-867-9103,2023-10-19,Netherlands,Rotterdam,B2C
478,Liam,Smith,lsmith9682@yahoo.com,+73-546-485-8288,2024-06-10,Italy,Turin,B2C
479,Omar,Taylor,otaylor7072@gmail.com,+97-500-926-9025,2024-11-28,UAE,Abu Dhabi,B2C
480,Zara,Garcia,zgarcia8097@company.com,+60-880-856-1986,2024-05-22,USA,Chicago,B2C
481,Liam,Thompson,lthompson1086@company.com,+16-969-535-5362,2022-08-11,Germany,Cologne,B2C
482,Alex,Haddad,ahaddad6276@yahoo.com,+60-305-740-6329,2025-02-03,USA,New York,B2C
483,Youssef,Mahboub,ymahboub5440@yahoo.com,+87-223-396-6878,2023-12-26,Netherlands,Eindhoven,B2C
484,Ibrahim,Thompson,ithompson2443@company.com,+64-597-353-4095,2022-12-07,France,Paris,B2C
485,Lucas,Smith,lsmith4982@yahoo.com,+91-484-562-5696,2024-10-06,Canada,Ottawa,B2C
486,Sam,Martin,smartin2933@company.com,+78-873-114-5345,2024-04-16,Netherlands,Amsterdam,B2C
487,Zara,Garcia,zgarcia1405@gmail.com,+31-353-389-6382,2023-09-17,Canada,Ottawa,Loyal
488,Noah,Anderson,nanderson1551@gmail.com,+62-812-663-4614,2024-05-15,Canada,Calgary,Occasional
489,Leila,Jackson,ljackson3904@gmail.com,+48-449-363-5008,2025-01-25,Netherlands,The Hague,B2C
490,Amal,Moore,amoore2618@gmail.com,+56-881-767-8944,2023-06-19,Germany,Berlin,B2C
491,Ibrahim,Lopez,ilopez1300@gmail.com,+50-495-941-7950,2022-06-19,UK,Manchester,B2C
492,Amal,Martinez,amartinez2519@gmail.com,+40-394-565-6534,2022-07-03,Italy,Rome,B2C
493,Ethan,Wilson,ewilson3655@outlook.com,+16-355-966-5559,2024-06-22,Italy,Naples,B2C
494,Leila,Haddad,lhaddad4027@yahoo.com,+77-895-286-7051,2025-06-05,France,Toulouse,B2C
495,Sofia,Martinez,smartinez9650@yahoo.com,+59-524-629-3741,2022-08-27,France,Bordeaux,Loyal
496,Sam,Martinez,smartinez5045@yahoo.com,+70-127-202-8341,2024-08-04,UK,Liverpool,B2C
497,Youssef,Lopez,ylopez3500@gmail.com,+39-486-872-7863,2023-06-03,Canada,Vancouver,B2C
498,Olivia,Mahboub,omahboub7619@outlook.com,,2024-02-01,Spain,Barcelona,B2C
499,Youssef,Lopez,ylopez573@gmail.com,+21-528-900-3213,2024-08-30,Netherlands,Utrecht,B2C
500,Hassan,El Amrani,hel amrani3341@gmail.com,+11-617-893-4239,2025-03-15,Morocco,Rabat,B2C
501,Sofia,Smith,ssmith7906@company.com,+87-931-613-3681,2023-05-11,Morocco,Fes,B2C
502,Sam,Miller,smiller9905@outlook.com,+9-265-784-1850,2024-05-21,USA,San Francisco,Occasional
503,Emma,Clark,eclark3814@yahoo.com,+4-660-182-8089,2024-03-20,Italy,Milan,VIP
504,Ibrahim,El Amrani,iel amrani5925@gmail.com,,2022-07-30,UK,Manchester,Loyal
505,Noah,Johnson,njohnson5740@company.com,,2024-09-04,UK,Birmingham,B2C
506,Omar,Mahboub,omahboub8153@outlook.com,+71-879-265-7824,2025-07-26,UK,Leeds,VIP
507,Ibrahim,Jackson,ijackson8322@outlook.com,+72-828-940-6294,2023-12-31,Netherlands,The Hague,B2C
508,Mia,Taylor,mtaylor1487@outlook.com,+77-818-868-9656,2024-06-06,Italy,Florence,B2B
509,Amal,Brown,abrown9361@gmail.com,+89-693-620-9133,2022-12-30,Canada,Montreal,Occasional
510,Amal,Anderson,aanderson9588@company.com,+64-289-516-2700,2022-07-17,Germany,Cologne,B2C
511,Ethan,Smith,esmith7169@gmail.com,+25-785-378-6218,2023-02-07,USA,New York,B2C
512,Leila,Taylor,ltaylor1581@company.com,+37-409-532-3354,2023-05-16,Canada,Montreal,Occasional
513,Hassan,Martinez,hmartinez9880@outlook.com,,2023-06-22,France,Paris,B2C
514,Amal,El Amrani,ael amrani5125@gmail.com,+34-363-666-6900,2025-07-05,Canada,Ottawa,Occasional
515,Noah,Lopez,nlopez4691@company.com,+49-733-655-1704,2025-01-31,Italy,Florence,Occasional
516,Adam,Lopez,alopez8360@outlook.com,+92-420-571-7192,2025-06-21,USA,Austin,Occasional
517,Lucas,Brown,lbrown6205@yahoo.com,+68-391-108-1209,2025-02-20,UAE,Abu Dhabi,B2C
518,Youssef,Brown,ybrown6488@outlook.com,+77-113-345-2182,2022-07-03,Italy,Naples,B2C
519,Sam,Mahboub,smahboub2731@gmail.com,+45-698-808-6665,2024-06-16,Spain,Madrid,VIP
520,Olivia,Martin,omartin1376@company.com,,2024-04-15,Spain,Bilbao,B2C
521,Emma,Bennani,ebennani788@outlook.com,+79-856-668-7915,2023-10-23,UAE,Abu Dhabi,B2C
522,Sofia,Wilson,swilson7228@outlook.com,+54-216-394-8227,2025-06-30,USA,Chicago,B2C
